"ID_UF","ID_MUNICIPIO","CO_ENTIDADE","ID_DEPENDENCIA_ADM","TAXA_PARTICIPACAO_5EF","MEDIA_5EF_LP","MEDIA_5EF_MT"
22,2205003,61244921,3,0.6,188.77,191.5
22,2205102,22058893,3,0.875,185.99,196.01
22,2205102,22059008,3,0.9375,164.97,172.35
22,2205102,22059148,3,1,166.32,180.22
22,2205102,22059326,2,0,0,0
22,2205102,61241388,3,0.6612903226,184.09,194.39
22,2205151,22091769,3,0.9583333333,195.59,202.2
22,2205151,22092234,3,0.8235294118,192.99,205.45
22,2205151,22131043,2,0,0,0
22,2205151,22138382,3,0,0,0
22,2205151,61189721,3,0.7894736842,153.47,164.87
22,2205201,22092811,3,0.9090909091,145.25,157.39
22,2205201,22093087,3,0.8214285714,167.43,169.13
22,2205201,22093222,2,0,0,0
22,2205201,22093281,3,1.037037037,155.87,173.58
22,2205201,22093354,2,0,0,0
22,2205201,22093370,3,1.0769230769,191.47,202.27
22,2205201,22118799,3,1.0238095238,183.28,197.42
22,2205201,61188724,3,0.7619047619,191,203.56
22,2205201,61190508,3,0,0,0
22,2205201,61217858,3,0.7837837838,170.61,181.13
22,2205201,61249404,2,0,0,0
22,2205250,22043780,3,0,0,0
22,2205250,22043845,3,0.972972973,172.75,183.51
22,2205250,22043853,2,0,0,0
22,2205250,22043870,3,0.8888888889,162.55,193.94
22,2205250,22043888,3,0,0,0
22,2205276,22032878,3,0.880952381,166.01,180.8
22,2205276,22033807,3,0,0,0
22,2205276,22034277,3,0,0,0
22,2205276,22125787,2,0,0,0
22,2205276,22126970,3,0.9836065574,194.79,207.71
22,2205276,22134913,2,0,0,0
22,2205300,22059610,2,0,0,0
22,2205300,22109145,3,0.9347826087,173.79,177.77
22,2205300,22129049,3,1,170.65,179.5
22,2205300,22129227,3,1.05,177.76,183.85
22,2205359,22100520,3,0.8536585366,179.42,177.33
22,2205359,22100571,3,1.1176470588,166.43,176.64
22,2205359,61176657,2,0,0,0
22,2205409,22005137,3,1.0111111111,208.66,219.13
22,2205409,22005188,3,0.9259259259,197.13,199.65
22,2205409,22005200,3,0.8235294118,165.56,176.96
22,2205409,22005242,2,0,0,0
22,2205409,22005331,3,0,0,0
22,2205409,22005358,3,1,228.87,238.59
22,2205409,22133097,3,0,0,0
22,2205409,61228516,2,0,0,0
22,2205409,61241378,3,0,0,0
22,2205458,22006699,3,0.9473684211,186.63,189.62
22,2205458,22006869,3,0.9032258065,197.03,205.91
22,2205458,22110941,3,0,0,0
22,2205458,61230426,3,0,0,0
22,2205508,22019898,3,0.9710144928,176.63,187.68
22,2205508,22019952,2,0,0,0
22,2205508,22019979,3,0.8,157.67,166.03
22,2205508,22020004,3,0.875,160.04,165.18
22,2205508,22020080,3,1.0625,168.67,170.57
22,2205508,22020195,3,0.8823529412,164.29,175.76
22,2205508,22020292,3,1,146.88,164.5
22,2205508,22020322,3,1.1,154.57,166.43
22,2205508,22020373,3,0.8,179.35,185.51
22,2205508,22020543,3,1,157.01,156.49
22,2205508,22020586,3,0.9230769231,192.53,179.78
22,2205508,22020608,3,1,190.3,186.48
22,2205508,22020632,3,0.9230769231,178.3,174.41
22,2205508,22020667,3,0,0,0
22,2205508,22020810,2,0,0,0
22,2205508,22020888,3,0.9016393443,167.84,178.8
22,2205508,22020896,3,0.8536585366,178.36,179.46
22,2205508,22020900,3,0.7894736842,180.31,189.3
22,2205508,22020918,3,0.8076923077,171.47,180.08
22,2205508,22020969,2,0,0,0
22,2205508,22126716,3,1,183.92,187.55
22,2205508,61214191,3,0.6136363636,156.47,175.27
22,2205508,61239512,3,0.7446808511,180.68,189.94
22,2205508,61242630,2,0,0,0
22,2205516,22035109,3,1,198.96,183.76
22,2205516,22035311,3,1,212.56,221.61
22,2205516,22035320,2,0,0,0
22,2205516,22035559,3,0.9565217391,197.09,189.61
22,2205516,22129278,3,1,226.62,225.09
22,2205524,22076476,3,0.7692307692,139.4,160.14
22,2205524,22076506,3,0.8181818182,146.31,162.83
22,2205524,22132287,3,0.9491525424,174.52,185.13
22,2205524,61204566,3,0.75,149.59,172.51
22,2205524,61217375,2,0,0,0
22,2205532,22066608,3,0.9166666667,180.96,194.05
22,2205532,22111026,3,0.7777777778,151.63,155.69
22,2205532,22135260,2,0,0,0
22,2205532,61197150,3,0.7333333333,176.13,184.11
22,2205532,61209192,3,0.8181818182,212.78,221.62
22,2205540,22041290,3,0.9736842105,220.19,236.67
22,2205540,22041494,3,1,213.63,235.48
22,2205557,22021019,3,0.8834951456,172.62,185.66
22,2205557,22021086,3,0,0,0
22,2205557,22021167,3,0.8636363636,187.83,189.21
22,2205557,22021175,3,0.875,173.72,182.92
22,2205557,61201068,2,0,0,0
22,2205557,61217367,3,0,0,0
22,2205565,22093680,3,0,0,0
22,2205565,22093702,3,1,169.66,171.88
22,2205565,22093818,3,1,199.46,207.93
22,2205565,22124470,2,0,0,0
22,2205565,22131418,3,0.9090909091,203.63,220.39
22,2205573,22037926,3,0.8928571429,208.89,204.56
22,2205573,22037942,3,1,172.28,177.77
22,2205573,22038248,3,0.9516129032,172.83,187.78
22,2205573,22137190,3,0,0,0
22,2205573,61230815,3,0,0,0
22,2205573,61233469,2,0,0,0
22,2205573,61233830,3,0,0,0
22,2205581,22119647,3,0.928,186.88,199.76
22,2205581,61214657,2,0,0,0
22,2205599,22050779,3,1,171.55,189.61
22,2205599,22051155,3,0.9310344828,155.99,174.83
22,2205599,22132147,2,0,0,0
22,2205607,22055380,2,0,0,0
22,2205607,22129111,3,0.8214285714,202.13,197.52
22,2205607,22134140,3,0,0,0
22,2205706,22013695,3,0.8333333333,173.96,190.49
22,2205706,22013733,3,0.9444444444,196.06,191.42
22,2205706,22013776,3,0.8155339806,193.21,184.67
22,2205706,22013830,3,0.9166666667,165.3,169.4
22,2205706,22013989,3,0.96,196.89,208.98
22,2205706,22013997,3,0.8333333333,191.14,198.24
22,2205706,22014250,3,0.8947368421,183.24,188.02
22,2205706,22014268,3,1,178.12,203.65
22,2205706,22014276,3,1.1,177.66,162.52
22,2205706,22014292,3,0.8571428571,162.23,164.12
22,2205706,22014314,2,0,0,0
22,2205706,22014322,2,0,0,0
22,2205706,22014349,3,1.1,163.27,169.3
22,2205706,22014438,3,0.9523809524,168.87,170.72
22,2205706,22140808,3,0.9333333333,196.96,192.41
22,2205706,61222283,3,0.8181818182,183.31,172.03
22,2205706,61233476,3,0,0,0
22,2205706,61235314,3,0.7647058824,181.27,181.7
22,2205805,22006095,3,0,0,0
22,2205805,22006109,3,0.6060606061,152.34,163.07
22,2205805,22006133,3,0.9583333333,158.35,166.11
22,2205805,22006184,2,0,0,0
22,2205805,22006397,3,1.0416666667,161.64,174.35
22,2205805,22006605,3,0.875,183.99,177.93
22,2205805,22006648,3,0.9701492537,180.67,186.22
22,2205805,22006850,2,0,0,0
22,2205805,22006877,3,0,0,0
22,2205805,22124780,3,1,198.83,191.03
22,2205805,22128760,2,0,0,0
22,2205805,22136592,3,0.9516129032,173.55,183.05
22,2205805,61177782,2,0,0,0
22,2205805,61216971,3,0.78,161.6,172.12
22,2205805,61246908,3,0,0,0
22,2205854,22006419,3,0,0,0
22,2205854,22006435,3,1,173.87,181.35
22,2205854,22006443,3,0.8181818182,176.24,167.66
22,2205854,22006540,3,0.9512195122,170.25,180.93
22,2205854,22006621,3,0.9523809524,192.22,184.33
22,2205854,22006737,3,1,149.95,163.22
22,2205854,22112707,3,0.9710144928,191.25,189.55
22,2205854,22112774,3,1,157.8,174.13
22,2205854,61234218,2,0,0,0
22,2205904,22055851,3,0.9565217391,200.17,186.92
22,2205904,22056025,2,0,0,0
22,2205904,22056050,3,0,0,0
22,2205904,22056076,3,1.1428571429,196.45,191.37
22,2205904,22056084,3,1,205.42,223.33
22,2205953,22093834,2,0,0,0
22,2205953,22093885,3,0,0,0
22,2205953,22112863,3,1,189.84,189.95
22,2205953,22127577,3,0.9777777778,185.21,199.24
22,2205953,22132600,3,0.8909090909,204.67,213.52
22,2205953,22139451,3,0,0,0
22,2206001,22056238,3,0.9456521739,180.42,198.09
22,2206001,22056297,2,0,0,0
22,2206050,22092498,3,0.9782608696,197.95,208.36
22,2206050,22093125,3,0,0,0
22,2206050,22093141,3,0.9166666667,192.32,193.08
22,2206050,22093397,3,1,164.04,185.63
22,2206050,22111450,2,0,0,0
22,2206100,22006966,3,0.9565217391,175.11,175.63
22,2206100,22007318,2,0,0,0
22,2206100,22007342,3,0.9591836735,167.35,178.75
22,2206100,22007377,3,0.9130434783,162.17,181.47
22,2206100,22007393,3,0.8695652174,161.71,170.07
22,2206100,22007440,3,0.95,151.43,158.03
22,2206100,22139591,3,1,177.52,198.47
22,2206100,22141715,3,0,0,0
22,2206100,61189702,2,0,0,0
22,2206100,61222306,3,0.5833333333,163.22,164.71
22,2206100,61233444,3,0.7796610169,183.59,188.12
22,2206209,22007580,3,0.8095238095,171.98,182.25
22,2206209,22007610,3,1,210.19,226.98
22,2206209,22007814,3,1,171.92,167.29
22,2206209,22008233,3,0.9,150.77,165.24
22,2206209,22008268,3,1,188.2,194.1
22,2206209,22008292,3,0.95,161.31,167.37
22,2206209,22008357,3,0.8076923077,160.25,170.49
22,2206209,22008365,3,1,162.44,169.3
22,2206209,22008381,3,1.08,179.29,187.91
22,2206209,22008527,3,0.84375,163.52,172.27
22,2206209,22008624,3,0.875,154.02,172.11
22,2206209,22008659,3,0.875,149.06,160.78
22,2206209,22008780,2,0,0,0
22,2206209,22008802,3,0.7711864407,160.85,165.38
22,2206209,22111247,3,1,174.12,171.48
22,2206209,22117997,3,0.8163265306,183.36,181.99
22,2206209,22122877,3,0,0,0
22,2206209,22130705,3,0.8695652174,168.03,179.51
22,2206209,22130721,3,0.9166666667,147.89,168.35
22,2206209,22132236,3,0.972972973,191.16,192.84
22,2206209,22264710,2,0,0,0
22,2206209,61183294,3,0,0,0
22,2206209,61189716,2,0,0,0
22,2206209,61217294,3,0.7142857143,159.58,172.48
22,2206209,61217831,3,0.58,168.76,176.09
22,2206209,61237240,2,0,0,0
22,2206209,61239488,3,0.7222222222,184.4,199.57
22,2206209,61240655,3,0.7272727273,166.48,172.61
22,2206209,61246608,3,0,0,0
22,2206308,22021280,3,0.9166666667,170.61,181.14
22,2206308,22021310,2,0,0,0
22,2206357,22036628,3,0,0,0
22,2206357,61182219,2,0,0,0
22,2206407,22021809,3,1,212.64,223.22
22,2206407,22021868,2,0,0,0
22,2206407,22021892,3,0.9411764706,220.09,228.32
22,2206407,22021906,3,1,205.44,224.47
22,2206407,22021922,2,0,0,0
22,2206407,22118586,3,0,0,0
22,2206407,22122109,3,0,0,0
22,2206407,22314725,3,1,233.56,243.43
22,2206407,61223469,3,0.7777777778,195.44,205.26
22,2206506,22085530,3,0.9166666667,184.14,199.58
22,2206506,22085548,3,0.9772727273,171.81,195.16
22,2206506,22085769,3,0,0,0
22,2206506,22085777,2,0,0,0
22,2206506,22085793,3,0.9069767442,198.34,206.05
22,2206605,22064338,3,0.8787878788,166.4,173.82
22,2206605,22064443,3,0.8148148148,161.88,178.56
22,2206605,22064478,3,0.875,167.43,178.53
22,2206605,22064591,3,0,0,0
22,2206605,22064605,3,1,168.72,177.03
22,2206605,22064648,3,1,186.5,188.66
22,2206605,22064818,3,1,191.05,205.72
22,2206605,22064990,3,1,156.9,169.93
22,2206605,22124926,3,0.9,183.1,189.51
22,2206605,61176643,2,0,0,0
22,2206605,61178805,2,0,0,0
22,2206654,22073787,3,0.8333333333,146.5,158.26
22,2206654,22073876,3,0.9,160.24,160.66
22,2206654,22128565,3,0.8620689655,159.79,163.99
22,2206654,61195262,3,0.7272727273,186.17,162.77
22,2206654,61233852,3,0.7692307692,140.04,152.41
22,2206654,61243684,2,0,0,0
22,2206670,22004181,3,0.875,190.14,202.59
22,2206670,22004297,3,0.9583333333,200.26,206.25
22,2206670,22005102,3,1,208.7,204.51
22,2206670,22124551,3,1.0416666667,219.6,214.9
22,2206670,22136452,2,0,0,0
22,2206696,22004858,3,0.8888888889,169,177.15
22,2206696,22005250,3,0.9333333333,170.91,168.52
22,2206696,22111301,3,0.8620689655,190.72,201.65
22,2206696,22135995,2,0,0,0
22,2206696,61179877,3,0.6153846154,184.45,175.1
22,2206696,61203755,3,0,0,0
22,2206704,22060065,3,1.1538461538,151.92,168.61
22,2206704,22060073,3,0.9375,177.67,181.15
22,2206704,22060081,3,1.1071428571,175.07,182.04
22,2206704,22117903,3,1,189.68,192.49
22,2206704,22134239,3,0,0,0
22,2206704,61233849,2,0,0,0
22,2206720,22021981,3,1,185.76,193.54
22,2206720,22024042,3,0.8421052632,235.3,239.97
22,2206720,22024395,3,0.9605263158,176.11,191.86
22,2206720,22024816,3,0.8888888889,171.26,185.11
22,2206720,22025103,3,0.8666666667,179.16,174.02
22,2206720,22025138,3,1.0625,201.69,207.48
22,2206720,22025685,3,0,0,0
22,2206720,61207105,3,0.7692307692,200.28,197.52
22,2206720,61221129,2,0,0,0
22,2206753,22033556,3,1,185.45,190.63
22,2206753,22033831,3,0,0,0
22,2206753,22033840,3,0,0,0
22,2206753,22034196,3,0.9032258065,201.81,207.4
22,2206753,22127020,2,0,0,0
22,2206803,22008837,3,0.8461538462,150.48,167.85
22,2206803,22009116,3,1,142.64,173.52
22,2206803,22120785,3,0.8571428571,171.25,188.06
22,2206803,22134867,2,0,0,0
22,2206803,22137548,3,1,174.82,175.49
22,2206803,22137602,3,0,0,0
22,2206803,61195988,2,0,0,0
22,2206803,61203754,3,0.7391304348,183.91,185.83
22,2206803,61212139,3,0.7222222222,181.57,189.55
22,2206803,61226234,3,0.6428571429,158.3,180
22,2206803,61246609,3,0.6470588235,158.48,185.06
22,2206902,22048820,3,0,0,0
22,2206902,22048928,2,0,0,0
22,2206902,22133615,3,0.8863636364,185.7,193.06
22,2206902,61203769,3,0,0,0
22,2206951,22031626,3,1,193.36,198.84
22,2206951,22111743,3,0.9189189189,197.65,209.69
22,2206951,61184488,2,0,0,0
22,2207009,22078738,3,0.9117647059,212.92,243.55
22,2207009,22079220,3,0.9305555556,227.73,230.72
22,2207009,22079238,3,1,231.87,246.43
22,2207009,22079831,3,0.8461538462,207.49,247.99
22,2207009,22080244,3,0.962962963,265.71,289.91
22,2207009,22080252,3,0.962962963,256.42,278.65
22,2207009,22080260,3,0.8846153846,224.4,247.6
22,2207009,22080279,3,0.962962963,248,269.24
22,2207009,22080333,2,0,0,0
22,2207009,22080341,2,0,0,0
22,2207009,22080392,2,0,0,0
22,2207009,22080422,2,0,0,0
22,2207009,22080430,3,0.9696969697,226.55,240.01
22,2207009,22080481,2,0,0,0
22,2207009,22127925,3,1.0526315789,250.96,269.87
22,2207009,22133933,3,0,0,0
22,2207009,22133941,3,0.9375,237.68,269.84
22,2207009,22133968,2,0,0,0
22,2207009,22136045,2,0,0,0
22,2207009,22141812,1,0,0,0
22,2207009,22141952,3,0.9555555556,228.5,246.52
22,2207009,22217606,3,0,0,0
22,2207009,61178798,2,0,0,0
22,2207108,22041516,3,0.962962963,191.57,217.85
22,2207108,22042954,2,0,0,0
22,2207207,22094822,3,0.9230769231,185.54,189.63
22,2207207,22094920,3,0.935483871,195.1,200.28
22,2207207,22094989,2,0,0,0
22,2207207,22094997,3,0.9393939394,180.58,198.21
22,2207207,22095020,3,0,0,0
22,2207207,61208063,2,0,0,0
22,2207306,22095268,3,1,163.31,180.71
22,2207306,22120319,3,0.9350649351,176.84,184.36
22,2207306,22142851,3,0,0,0
22,2207306,61244922,2,0,0,0
22,2207355,22066993,3,0,0,0
22,2207355,22067710,2,0,0,0
22,2207355,22138854,3,0.976744186,225.49,246.9
22,2207405,22065326,3,0.8947368421,162.83,180
22,2207405,22065342,2,0,0,0
22,2207405,22065385,3,0.8421052632,189.91,202.84
22,2207405,22164014,3,0.86,187.2,202.88
22,2207504,22044019,3,0.9230769231,182.21,204.06
22,2207504,22044418,3,0.9230769231,186.81,188
22,2207504,22044655,3,0.8333333333,158.11,169.39
22,2207504,22044728,3,0.8181818182,172.4,180.62
22,2207504,22044736,3,0.8695652174,169.98,186.97
22,2207504,22044752,2,0,0,0
22,2207504,22131892,3,0.8256880734,172.65,183.33
22,2207504,22138315,3,0.7755102041,150.37,166.57
22,2207504,22162216,2,0,0,0
22,2207504,61207119,2,0,0,0
22,2207504,61242636,3,0.7777777778,169.19,184.51
22,2207553,22080880,3,1.04,171.99,185.66
22,2207553,22136410,2,0,0,0
22,2207603,22076735,3,0.8484848485,170.88,178.07
22,2207603,22077413,3,0.8333333333,151.79,169.89
22,2207603,22077430,3,1.1818181818,185.59,183.93
22,2207603,22077456,2,0,0,0
22,2207603,22132430,3,0.9523809524,153.66,164.72
22,2207603,22132457,3,0.8461538462,183.24,184.32
22,2207603,22134115,3,0.8571428571,156.55,159.97
22,2207603,61203775,3,0.7142857143,158.38,152.49
22,2207603,61233854,2,0,0,0
22,2207702,22014802,3,0.9642857143,196.23,197.39
22,2207702,22014888,3,0.9833333333,231.1,241.76
22,2207702,22014900,3,0,0,0
22,2207702,22014977,3,1,194,208.96
22,2207702,22014993,3,0.8965517241,170.53,174.37
22,2207702,22015019,3,0.82,232.25,227.93
22,2207702,22015108,3,0.9743589744,198.52,197.16
22,2207702,22015159,2,0.875,207.82,212.22
22,2207702,22015191,2,0.9345794393,213.41,213.87
22,2207702,22015221,2,0,0,0
22,2207702,22015230,3,0.9473684211,206.04,207.35
22,2207702,22015256,3,0.84,163.76,176.22
22,2207702,22015264,3,0.8956521739,191.39,191.59
22,2207702,22015280,3,0.9166666667,223.02,221.78
22,2207702,22015337,3,0.9256198347,204.09,210.57
22,2207702,22015345,3,0.9125,202.26,210.71
22,2207702,22015353,3,1,215.64,215.92
22,2207702,22015400,3,0.8518518519,205.97,204.86
22,2207702,22015418,3,0.8571428571,187.34,198.92
22,2207702,22015426,3,0.9032258065,201.65,188.34
22,2207702,22015434,3,0.8867924528,193.69,193.34
22,2207702,22015477,3,0.925,192.01,195.51
22,2207702,22015507,3,0.9705882353,213.7,208.56
22,2207702,22015515,3,0.9375,208.74,193.59
22,2207702,22015540,3,1.0606060606,191.92,199.58
22,2207702,22015558,3,0.925,200.9,206.98
22,2207702,22015566,3,0.8947368421,195.96,191.79
22,2207702,22015574,3,0.9473684211,216.47,211.8
22,2207702,22015582,3,1.0952380952,180.55,175.41
22,2207702,22015590,3,0.8846153846,174.48,188.66
22,2207702,22015604,3,0.8275862069,165.87,180.89
22,2207702,22015671,3,0,0,0
22,2207702,22015752,2,0,0,0
22,2207702,22015795,2,0,0,0
22,2207702,22015809,2,0,0,0
22,2207702,22015841,2,0,0,0
22,2207702,22015876,2,0,0,0
22,2207702,22015973,2,0,0,0
22,2207702,22108220,3,0.859375,194.15,188.47
22,2207702,22129847,3,0.9361702128,208.42,209.46
22,2207702,22129863,3,1.05,191.28,200.84
22,2207702,22133070,2,0,0,0
22,2207702,22133194,3,0.8648648649,223.56,216.77
22,2207702,22140018,3,1.0740740741,195.54,187.93
22,2207702,22140042,3,0,0,0
22,2207702,22140050,3,0.9285714286,187.51,190.55
22,2207702,22226605,3,0.8333333333,196.04,177.13
22,2207702,22269720,3,0.9411764706,184.61,201.31
22,2207702,61184481,3,0.724137931,192.9,197.18
22,2207702,61188708,3,0.6923076923,173.18,201.08
22,2207702,61195253,3,0,0,0
22,2207702,61195991,3,0.7037037037,171.36,176.04
22,2207702,61195992,3,0.75,216.04,210.67
22,2207702,61198311,3,0.7857142857,164.79,176.74
22,2207702,61198338,2,0,0,0
22,2207702,61200341,2,0,0,0
22,2207702,61201064,3,0.7931034483,194.8,202.63
22,2207702,61207102,3,0.7419354839,208.33,209.74
22,2207702,61214655,2,0,0,0
22,2207702,61217295,2,0,0,0
22,2207702,61233448,2,0,0,0
22,2207702,61233835,2,0,0,0
22,2207702,61237485,3,0.5636363636,201.98,194.18
22,2207702,61239489,2,0,0,0
22,2207702,61241382,3,0.8,214.87,213.96
22,2207702,61244902,3,0.7837837838,184.99,191.31
22,2207702,61244926,1,0,0,0
22,2207702,61246485,2,0,0,0
22,2207751,22045023,3,0.8904109589,180.62,180.3
22,2207751,61240629,2,0,0,0
22,2207777,22095500,2,0,0,0
22,2207777,22095616,3,0.96,183.96,198.33
22,2207777,22112006,3,0,0,0
22,2207777,22118683,3,0.9761904762,213.41,227.85
22,2207793,22017305,3,1.0526315789,204.17,195.14
22,2207793,22017445,3,1.1333333333,213.9,225.71
22,2207793,22127437,3,0,0,0
22,2207793,22135901,2,0,0,0
22,2207801,22096035,3,1,172.32,195.42
22,2207801,22098313,3,1,217.46,220.65
22,2207801,22098348,3,0.9166666667,190.41,200.15
22,2207801,22098380,3,0.75,185.8,227.39
22,2207801,22098402,3,1,146.06,167.76
22,2207801,22098453,3,0.8888888889,201.76,222.01
22,2207801,22098690,3,0.8837209302,220.07,220.17
22,2207801,22098704,2,0,0,0
22,2207801,22112642,3,0.8205128205,206.91,220.41
22,2207801,22123350,3,0.9444444444,181.54,203.96
22,2207801,22130748,1,0,0,0
22,2207801,22131493,3,1.1538461538,178.79,187.59
22,2207801,22134131,3,0.9259259259,169.81,170.56
22,2207801,22138897,3,1,149.55,165.7
22,2207801,61178810,2,0,0,0
22,2207801,61183319,3,0.7647058824,188.15,198.48
22,2207801,61200340,2,0,0,0
22,2207801,61204232,3,0.75,186.17,184.9
22,2207801,61237262,3,0.7692307692,181.06,201.22
22,2207850,22060596,2,0,0,0
22,2207850,22133470,3,0.875,164.57,179.71
22,2207900,22036644,3,0,0,0
22,2207900,22037306,3,0,0,0
22,2207900,22037349,3,0,0,0
22,2207900,22037756,3,0.9069767442,188.94,195.28
22,2207900,22037810,3,0.8787878788,146.73,158.42
22,2207900,22037837,3,0.8333333333,186.88,195.03
22,2207900,22037888,3,0.9333333333,187.91,197.3
22,2207900,22037900,3,0,0,0
22,2207900,22037934,3,0.9696969697,186.62,190.6
22,2207900,22038124,2,0,0,0
22,2207900,22038132,3,0.9285714286,182.83,188.97
22,2207900,22038159,3,0.9464285714,181.86,187.06
22,2207900,22038167,3,0.9803921569,180.8,188.18
22,2207900,22038230,3,0.82,186.92,189.15
22,2207900,22038272,2,0,0,0
22,2207900,22038299,2,0,0,0
22,2207900,22118330,2,0,0,0
22,2207900,22123458,2,0,0,0
22,2207900,22126309,3,0.8695652174,166.85,163.61
22,2207900,22135928,3,0.9772727273,189.24,193.8
22,2207900,22137211,2,0,0,0
22,2207900,22138706,3,1,185.43,191.58
22,2207900,22142282,1,0,0,0
22,2207934,22100342,3,1.0344827586,168.4,185.45
22,2207934,22100377,3,0.9166666667,146.03,164.97
22,2207934,22134832,2,0,0,0
22,2207959,22100458,3,0,0,0
22,2207959,22100482,3,0.8857142857,177.75,189.32
22,2207959,22127607,3,0,0,0
22,2207959,22134727,2,0,0,0
22,2208007,22080864,3,0.9545454545,196.11,192.22
22,2208007,22080961,3,0.9,184.37,191.45
22,2208007,22080988,3,1.0384615385,198.84,197.72
22,2208007,22081046,3,0.9411764706,200.08,199.32
22,2208007,22081100,3,0.9285714286,197.83,208.14
22,2208007,22081127,3,0.8421052632,182.47,199.05
22,2208007,22081151,3,0.875,221.54,215.94
22,2208007,22081291,2,0,0,0
22,2208007,22081348,2,0,0,0
22,2208007,22081380,2,0,0,0
22,2208007,22081887,3,0.9166666667,232.01,227.88
22,2208007,22081909,3,0.92,182.2,183.93
22,2208007,22081925,3,0.9473684211,189.14,185.88
22,2208007,22081941,3,1,172.41,199.55
22,2208007,22081976,3,1,159.01,181.05
22,2208007,22082034,3,0.875,187.99,203.07
22,2208007,22082069,3,1,166.16,185.34
22,2208007,22082077,2,0,0,0
22,2208007,22082093,2,0,0,0
22,2208007,22082174,3,0.9166666667,166.76,172.08
22,2208007,22082204,2,0,0,0
22,2208007,22082247,3,0.88,161.19,179.02
22,2208007,22082263,2,0,0,0
22,2208007,22082298,2,0,0,0
22,2208007,22082310,3,0.9166666667,205.87,203.94
22,2208007,22082336,2,0,0,0
22,2208007,22082387,3,1,194.94,202.69
22,2208007,22082409,2,0,0,0
22,2208007,22082549,2,0,0,0
22,2208007,22082565,3,0.8787878788,171.31,190.23
22,2208007,22106375,2,0,0,0
22,2208007,22113126,3,1,186.11,191.84
22,2208007,22119280,3,0.8444444444,175.58,196.34
22,2208007,22119418,3,0.8536585366,187.13,189.19
22,2208007,22126180,3,0.9024390244,201.12,202
22,2208007,22132970,3,0.8571428571,176.2,184.76
22,2208007,22138005,3,0.9259259259,174.63,188.72
22,2208007,22139460,3,0,0,0
22,2208007,22139486,3,0.953125,224.9,219.27
22,2208007,22139508,3,0.8333333333,189.32,193.38
22,2208007,22140085,3,0.8461538462,226.3,240.69
22,2208007,22140778,3,0.8333333333,199.84,211.71
22,2208007,61177802,2,0,0,0
22,2208007,61214670,2,0,0,0
22,2208007,61214868,3,0.6,193.1,200.14
22,2208007,61221119,2,0,0,0
22,2208007,61235336,2,0,0,0
22,2208007,61235337,2,0,0,0
22,2208007,61242639,3,0.7,181.62,188.18
22,2208007,61246624,3,0,0,0
22,2208106,22049029,3,0.85,150.48,170.62
22,2208106,22049070,3,0,0,0
22,2208106,22049088,3,0.8055555556,156.44,168.22
22,2208106,22049126,2,0,0,0
22,2208106,22049355,3,0.875,168.63,173.53
22,2208106,22109218,3,0.9111111111,160.2,181.3
22,2208106,61190503,3,0,0,0
22,2208106,61249395,2,0,0,0
22,2208205,22086170,3,1,199.88,203.35
22,2208205,22086404,3,0.9791666667,182.71,188.93
22,2208205,22086480,3,0.9444444444,206.18,205.27
22,2208205,22086510,3,0,0,0
22,2208205,22086528,2,0,0,0
22,2208205,22086536,3,1,184.61,193.67
22,2208205,22086625,2,0,0,0
22,2208205,22086684,3,0.928,182.96,195.54
22,2208304,22016651,3,1,208.16,210.69
22,2208304,22016694,2,1,248.63,266.63
22,2208304,22016724,2,0,0,0
22,2208304,22016740,3,0.9411764706,215.45,207.62
22,2208304,22016937,2,0,0,0
22,2208304,22016953,3,0.9923664122,211.57,214.79
22,2208304,22017011,2,0,0,0
22,2208304,22128255,3,0,0,0
22,2208304,22135332,3,0.8695652174,201.66,203.51
22,2208304,22137220,3,0.8636363636,212.06,217.73
22,2208403,22009396,3,1.027027027,179.43,182.72
22,2208403,22009418,3,0.95,188.11,186.54
22,2208403,22009426,3,0,0,0
22,2208403,22009558,3,0.9523809524,173.54,174.36
22,2208403,22009736,3,0.8965517241,173.68,175.48
22,2208403,22009795,3,0.8928571429,182.89,176.43
22,2208403,22009922,3,0.8928571429,209.75,214.37
22,2208403,22009973,3,0.8620689655,194.21,195.16
22,2208403,22010017,3,0.9705882353,181.23,181.14
22,2208403,22010114,3,0.9090909091,212.48,204.9
22,2208403,22010149,3,1.037037037,203.43,201.99
22,2208403,22010297,3,0.9333333333,191.86,209.65
22,2208403,22010432,3,0.8604651163,195.71,194.8
22,2208403,22010467,2,0,0,0
22,2208403,22010505,2,0,0,0
22,2208403,22010521,2,0,0,0
22,2208403,22010530,2,0,0,0
22,2208403,22010599,2,0,0,0
22,2208403,22010610,3,0,0,0
22,2208403,22010645,3,0.935483871,222.52,213.5
22,2208403,22117598,3,1.0526315789,198.64,207.25
22,2208403,22125710,3,0.95,194.1,197.43
22,2208403,22129391,1,0,0,0
22,2208403,22130853,3,1,195.37,202.07
22,2208403,22130861,3,0.8947368421,195.8,194.86
22,2208403,22136371,3,1.0091743119,210.94,218.31
22,2208403,22138757,3,0.9375,200.45,214.32
22,2208403,22140760,3,0.8823529412,179.93,190.13
22,2208403,22141219,3,0.8461538462,170.83,191.21
22,2208403,22141871,3,0.8235294118,210.78,219.41
22,2208403,22141898,3,0,0,0
22,2208403,22251731,3,0.9696969697,227.26,236.53
22,2208403,61190229,2,0,0,0
